,1950,1960,1970,1980,1990
møtedeltager,2.0,0.0,0.0,0.0,0.0
møteforbud,2.0,0.0,0.0,0.0,0.0
møtehyppighet,0.0,0.0,2.0,0.0,0.0
møtene,0.0,0.0,0.0,0.0,2.0
møter,2.0,6.0,2.0,6.0,24.0
møterommene,0.0,0.0,0.0,0.0,2.0
møtes,2.0,2.0,0.0,3.0,3.0
møtesalen,0.0,2.0,0.0,0.0,0.0
møtet,10.0,8.0,0.0,4.0,0.0
møtomani,0.0,0.0,0.0,2.0,0.0
møtt,12.0,0.0,0.0,4.0,8.0
møtte,0.0,3.0,1.0,4.0,11.0
møysommelig,0.0,0.0,0.0,2.0,2.0
møysommelige,0.0,0.0,0.0,0.0,14.0
n,74.0,43.0,23.0,13.0,51.0
n-ier,0.0,0.0,0.0,0.0,2.0
n.k,0.0,0.0,0.0,0.0,2.0
n.rr,0.0,0.0,0.0,2.0,0.0
n.s,2.0,0.0,0.0,0.0,0.0
n@k,2.0,0.0,0.0,0.0,0.0
nA,2.0,0.0,2.0,6.0,2.0
nIaSS,0.0,0.0,0.0,2.0,0.0
nKV,2.0,0.0,0.0,0.0,0.0
nVn,2.0,0.0,0.0,0.0,0.0
nWet.Att,0.0,0.0,0.0,0.0,2.0
nZ,2.0,0.0,0.0,0.0,0.0
n_å,0.0,2.0,0.0,0.0,0.0
na,22.0,25.0,21.0,40.0,92.0
nabo,0.0,0.0,0.0,0.0,4.0
nabobedrif,0.0,0.0,0.0,0.0,2.0
naboen,0.0,0.0,0.0,0.0,4.0
naboer,0.0,2.0,0.0,0.0,0.0
nabofloket,2.0,0.0,0.0,0.0,0.0
nabofylket,0.0,0.0,0.0,0.0,2.0
nabogard,1.0,1.0,0.0,0.0,0.0
nabokommune,0.0,0.0,0.0,0.0,2.0
nabokommunene,0.0,0.0,0.0,0.0,6.0
nabokommuner,0.0,0.0,0.0,2.0,0.0
naboland,0.0,2.0,0.0,0.0,0.0
nabolandet,0.0,0.0,0.0,0.0,4.0
nacrmere,0.0,0.0,2.0,0.0,0.0
nadd,0.0,0.0,0.0,0.0,2.0
nadde,0.0,0.0,2.0,0.0,0.0
naddo,2.0,0.0,0.0,0.0,0.0
nadvendig,2.0,0.0,0.0,0.0,0.0
naermere,2.0,0.0,0.0,7.0,1.0
naermeste,0.0,2.0,0.0,0.0,0.0
nagd,0.0,0.0,2.0,0.0,0.0
naive,0.0,2.0,0.0,0.0,0.0
naivisme,0.0,0.0,1.0,1.0,0.0
naivitet,0.0,0.0,0.0,0.0,2.0
nak,2.0,0.0,0.0,0.0,0.0
naken,0.0,0.0,0.0,0.0,2.0
nakke,0.0,0.0,0.0,1.0,2.0
nakken,0.0,0.0,0.0,2.0,3.0
nakkeskinnet,0.0,0.0,0.0,0.0,2.0
nakkevirvlene,0.0,0.0,0.0,0.0,2.0
nakne,0.0,0.0,0.0,0.0,2.0
nal,0.0,0.0,2.0,0.0,0.0
nalen,0.0,0.0,0.0,0.0,2.0
nallpnaflpr,0.0,0.0,0.0,2.0,0.0
nam-,2.0,0.0,0.0,0.0,0.0
namnet,0.0,0.0,0.0,0.0,2.0
nan,3.0,1.0,0.0,0.0,0.0
nann,0.0,0.0,0.0,0.0,2.0
nap,4.0,0.0,0.0,0.0,0.0
naper,2.0,0.0,0.0,0.0,0.0
nar,34.0,20.0,10.0,16.0,21.0
narko-medikamenter,0.0,0.0,0.0,0.0,2.0
narkomane,0.0,0.0,0.0,6.0,14.0
narkomaner,1.0,1.0,0.0,0.0,0.0
narkomanes,0.0,0.0,0.0,0.0,2.0
narkomani,0.0,1.0,1.0,0.0,0.0
narkomiljoet,0.0,0.0,0.0,0.0,2.0
narkomisbrukere,0.0,0.0,0.0,0.0,2.0
narkotika,0.0,0.0,0.0,6.0,2.0
narkotika-misbruk,0.0,8.0,0.0,0.0,0.0
narkotikaens,0.0,0.0,2.0,0.0,0.0
narkotikahelvetet,0.0,0.0,0.0,2.0,0.0
narkotikamiljøet,0.0,0.0,0.0,2.0,0.0
narkotiske,0.0,0.0,2.0,0.0,0.0
narre,0.0,0.0,0.0,0.0,4.0
narre-smittestoff,0.0,0.0,0.0,2.0,0.0
narre-vaksine,0.0,0.0,0.0,0.0,2.0
narregrupper,0.0,0.0,0.0,0.0,4.0
narremedisin,0.0,0.0,0.0,0.0,8.0
narremiddelet,0.0,0.0,0.0,0.0,2.0
narresprøyte,0.0,0.0,0.0,0.0,2.0
narret,0.0,0.0,0.0,0.0,2.0
narrevaksine,0.0,0.0,0.0,5.0,56.0
nas,2.0,2.0,0.0,0.0,0.0
nasjon,0.0,0.0,0.0,0.0,2.0
nasjonale,0.0,2.0,0.0,14.0,0.0
nasjonalfond,6.0,0.0,0.0,0.0,0.0
nasjonalfondet,2.0,0.0,0.0,0.0,0.0
nasjonalforening,4.0,0.0,0.0,0.0,0.0
nasjonalisering,0.0,0.0,2.0,0.0,0.0
nasjonalismens,0.0,0.0,0.0,0.0,2.0
nasjonalistiske,0.0,0.0,0.0,0.0,2.0
nasjonaliteter,0.0,0.0,0.0,0.0,8.0
nasjonalro-,0.0,0.0,0.0,0.0,2.0
nasjonalromantisk,0.0,2.0,0.0,0.0,0.0
nasjonalsykdom,10.0,0.0,0.0,0.0,0.0
nasjonalsykdorn,2.0,0.0,0.0,0.0,0.0
nasjonen,2.0,2.0,0.0,0.0,0.0
nasjoner,0.0,0.0,0.0,0.0,4.0
nasjoners,4.0,0.0,0.0,0.0,0.0
nasjonsstasjonen,0.0,1.0,1.0,0.0,0.0
nasrmere,0.0,0.0,0.0,2.0,0.0
nati,0.0,0.0,2.0,0.0,0.0
natofisering,2.0,0.0,0.0,0.0,0.0
natrevaksine,0.0,0.0,0.0,2.0,0.0
natt,8.0,2.0,2.0,2.0,4.0
natta,2.0,0.0,0.0,0.0,4.0
nattbord,0.0,0.0,0.0,1.0,1.0
natten,0.0,4.0,0.0,0.0,4.0
nattklubber,2.0,0.0,0.0,0.0,0.0
nattlig,2.0,0.0,0.0,0.0,0.0
nattlige,0.0,0.0,0.0,0.0,2.0
nattos,0.0,2.0,0.0,0.0,0.0
natui,0.0,0.0,0.0,0.0,2.0
natur,0.0,2.0,2.0,0.0,6.0
naturen,6.0,0.0,0.0,0.0,13.0
naturens,0.0,2.0,0.0,2.0,4.0
naturfag,0.0,0.0,0.0,0.0,4.0
naturgass,0.0,0.0,0.0,0.0,1.0
naturkatastrofer,0.0,0.0,2.0,0.0,0.0
naturkrefter,2.0,0.0,0.0,0.0,0.0
naturlag,0.0,2.0,0.0,0.0,0.0
naturlig,17.0,17.0,6.0,10.0,31.0
naturlige,12.0,2.0,2.0,6.0,5.0
naturligv,2.0,0.0,0.0,0.0,0.0
naturligvis,55.0,13.0,0.0,6.0,6.0
naturmedisin,0.0,0.0,0.0,0.0,3.0
naturopplevelse,0.0,0.0,0.0,2.0,0.0
naturpels,0.0,0.0,0.0,0.0,6.0
naturprodukter,0.0,0.0,2.0,0.0,0.0
naturstofi,0.0,0.0,0.0,1.0,1.0
naturvettene,0.0,0.0,0.0,0.0,2.0
naturvitenskap,0.0,0.0,0.0,0.0,1.0
naudhjelp,4.0,0.0,0.0,0.0,0.0
naudsynlege,0.0,4.0,0.0,0.0,0.0
naudsynt,0.0,0.0,0.0,4.0,0.0
naudsynte,0.0,0.0,0.0,0.0,2.0
navaet,0.0,0.0,2.0,0.0,0.0
navle,0.0,0.0,0.0,2.0,0.0
navn,10.0,6.0,0.0,10.0,17.0
navnef,1.0,0.0,0.0,0.0,0.0
navnelister,0.0,0.0,0.0,0.0,2.0
navnene,0.0,0.0,0.0,0.0,14.0
navnet,2.0,6.0,6.0,1.0,9.0
navns,0.0,0.0,0.0,0.0,2.0
naværende,0.0,0.0,0.0,0.0,2.0
nazi-,0.0,0.0,0.0,2.0,0.0
naziideologi,0.0,0.0,0.0,0.0,2.0
nazisme,0.0,0.0,0.0,0.0,2.0
nazismen,0.0,1.0,1.0,0.0,3.0
nazistiske,0.0,2.0,0.0,0.0,2.0
nazityvegods,0.0,0.0,0.0,0.0,2.0
nbeidet,0.0,2.0,0.0,0.0,0.0
nbm,0.0,2.0,0.0,0.0,0.0
ncermere,0.0,0.0,0.0,2.0,0.0
ncse,2.0,0.0,0.0,0.0,0.0
nd,2.0,0.0,2.0,0.0,2.0
nddvendig,0.0,0.0,2.0,0.0,0.0
ndedrettsorganene,0.0,0.0,0.0,0.0,1.0
ndelige,0.0,2.0,0.0,0.0,0.0
ndig,0.0,0.0,0.0,2.0,0.0
ndk,2.0,0.0,0.0,0.0,0.0
ndp,2.0,0.0,0.0,0.0,0.0
ndr,2.0,2.0,0.0,0.0,0.0
ndre,2.0,0.0,0.0,0.0,0.0
ne,30.0,15.0,5.0,12.0,20.0
ne-nl-,0.0,2.0,0.0,0.0,0.0
nebbdyr,0.0,0.0,0.0,0.0,1.0
nebetennelse,0.0,0.0,0.0,0.0,2.0
ned,31.0,44.0,14.0,49.0,76.0
ned-,0.0,0.0,0.0,0.0,2.0
nedbpr,0.0,1.0,1.0,0.0,0.0
nedbrytende,0.0,0.0,0.0,0.0,2.0
nedbøren,2.0,0.0,0.0,0.0,0.0
neddykning,2.0,0.0,0.0,0.0,0.0
nede,4.0,0.0,3.0,3.0,4.0
nedenfra,0.0,2.0,0.0,0.0,0.0
nederlandsk,0.0,0.0,4.0,0.0,0.0
nederlandske,8.0,4.0,0.0,2.0,2.0
nederlandske.vitenskapsmann,2.0,0.0,0.0,0.0,0.0
nederskontroll,0.0,0.0,0.0,0.0,1.0
nederst,0.0,0.0,2.0,0.0,0.0
nedgang,10.0,2.0,4.0,0.0,3.0
nedgangen,0.0,0.0,0.0,0.0,4.0
nediatt,2.0,0.0,0.0,0.0,0.0
nedkjempelse,0.0,4.0,0.0,0.0,0.0
nedkjempet,0.0,0.0,0.0,0.0,2.0
nedkjmpelse,0.0,2.0,0.0,0.0,0.0
nedla,2.0,0.0,0.0,0.0,0.0
nedlagt,2.0,4.0,2.0,2.0,0.0
nedlegges,2.0,2.0,0.0,0.0,0.0
nedover,0.0,4.0,2.0,0.0,2.0
nedre,0.0,0.0,0.0,0.0,4.0
nedrebyen,4.0,0.0,0.0,0.0,0.0
nedrent,0.0,0.0,0.0,0.0,4.0
nedringt,0.0,0.0,0.0,6.0,2.0
nedrustnings-,0.0,0.0,0.0,2.0,0.0
nedsatt,10.0,4.0,2.0,8.0,96.0
nedsatte,0.0,0.0,0.0,0.0,2.0
nedsett,0.0,0.0,0.0,2.0,2.0
nedsette,2.0,0.0,0.0,0.0,0.0
nedsettelse,0.0,0.0,0.0,0.0,2.0
nedsetter,0.0,0.0,2.0,0.0,0.0
nedslakting,1.0,3.0,0.0,4.0,0.0
nedslaktingen,0.0,2.0,0.0,0.0,0.0
nedslaktingsmetoden,2.0,2.0,0.0,0.0,0.0
nedslaktning,4.0,0.0,2.0,0.0,0.0
nedslitt,0.0,0.0,2.0,0.0,0.0
nedslående,0.0,4.0,0.0,2.0,10.0
nedslåing,4.0,0.0,0.0,0.0,0.0
neekspertene,0.0,0.0,0.0,0.0,2.0
negativ,0.0,2.0,6.0,4.0,4.0
negative,6.0,4.0,0.0,10.0,7.0
negativgjev-,2.0,0.0,0.0,0.0,0.0
negativt,0.0,2.0,0.0,5.0,7.0
neglemanikyr,0.0,0.0,2.0,0.0,0.0
negrene,2.0,0.0,0.0,0.0,0.0
negro,0.0,0.0,0.0,0.0,2.0
nehinnebetennelse,0.0,0.0,0.0,0.0,2.0
neholder,0.0,0.0,0.0,2.0,2.0
nei,6.0,2.0,8.0,6.0,45.0
neiip,0.0,2.0,0.0,0.0,0.0
neimen,2.0,0.0,0.0,0.0,0.0
nein,2.0,0.0,0.0,0.0,0.0
neinfluensavirus,0.0,0.0,2.0,0.0,0.0
neise,0.0,2.0,0.0,0.0,4.0
nek,2.0,4.0,0.0,2.0,0.0
nekjær,0.0,0.0,0.0,0.0,2.0
nekker,0.0,0.0,4.0,0.0,0.0
nektar,0.0,0.0,0.0,4.0,2.0
nekte,0.0,0.0,6.0,0.0,8.0
nekter,2.0,2.0,2.0,12.0,6.0
nektes,0.0,0.0,0.0,0.0,4.0
nektet,0.0,4.0,10.0,3.0,9.0
nel,0.0,0.0,0.0,0.0,2.0
nelaeatt,0.0,0.0,0.0,0.0,2.0
nelig,2.0,0.0,0.0,0.0,0.0
nell,0.0,2.0,0.0,0.0,0.0
nelse,0.0,0.0,0.0,2.0,0.0
nelseattest,0.0,0.0,0.0,0.0,2.0
nelseinLtituttet,0.0,2.0,0.0,0.0,0.0
nelt,2.0,0.0,0.0,0.0,0.0
nemhg,0.0,0.0,0.0,0.0,2.0
nemleg,0.0,0.0,0.0,8.0,2.0
nemlig,63.0,50.0,52.0,41.0,121.0
nemlig-inn,2.0,0.0,0.0,0.0,0.0
nemnast,0.0,0.0,2.0,0.0,0.0
nemnde,2.0,0.0,0.0,0.0,0.0
nemnt,0.0,6.0,0.0,0.0,0.0
nemtøg,0.0,2.0,0.0,0.0,0.0
nen,1.0,3.0,2.0,3.0,15.0
nene,0.0,0.0,0.0,2.0,2.0
neningokokk,0.0,0.0,0.0,0.0,2.0
nenlig,3.0,1.0,0.0,0.0,0.0
nenne,0.0,0.0,0.0,0.0,2.0
nens,0.0,0.0,0.0,0.0,1.0
nensvn,2.0,0.0,0.0,0.0,0.0
nep-,4.0,0.0,0.0,0.0,0.0
nepatitt-vaksine,0.0,0.0,0.0,2.0,0.0
nepest,0.0,2.0,0.0,0.0,0.0
neppe,53.0,15.0,7.0,37.0,24.0
ner,4.0,0.0,2.0,0.0,7.0
nerdet,2.0,0.0,0.0,0.0,0.0
nere,2.0,0.0,0.0,0.0,2.0
neres,2.0,0.0,0.0,0.0,2.0
neri,0.0,0.0,0.0,2.0,0.0
nering,2.0,0.0,0.0,0.0,0.0
nerne,2.0,0.0,0.0,0.0,0.0
nert,1.0,1.0,0.0,0.0,0.0
nervecellene,2.0,0.0,0.0,0.0,0.0
nervegass,0.0,0.0,0.0,0.0,2.0
nervegift,0.0,0.0,1.0,1.0,0.0
nervene,4.0,0.0,0.0,0.0,0.0
nerveproblem,0.0,0.0,0.0,0.0,2.0
nervesammenbrudd,2.0,0.0,0.0,0.0,0.0
nervesystemet,0.0,0.0,0.0,2.0,4.0
nervøse,0.0,0.0,6.0,0.0,0.0
nes,0.0,10.0,0.0,1.0,9.0
nesa,0.0,0.0,0.0,2.0,2.0
nesatt,0.0,0.0,0.0,0.0,2.0
nese,8.0,6.0,4.0,2.0,6.0
nesebor,0.0,0.0,0.0,2.0,0.0
nesedråpe-variant,0.0,0.0,0.0,0.0,2.0
nesedråper,0.0,0.0,0.0,1.0,9.0
nesen,4.0,0.0,6.0,2.0,8.0
neser,0.0,2.0,0.0,0.0,0.0
nesespray,0.0,0.0,0.0,1.0,15.0
nesesprayvaksinen,0.0,0.0,0.0,0.0,2.0
neset-,0.0,2.0,0.0,0.0,0.0
nesevaksine,0.0,0.0,0.0,0.0,2.0
nesker,4.0,0.0,0.0,0.0,0.0
nesle,2.0,2.0,0.0,0.0,4.0
nest,0.0,0.0,0.0,4.0,0.0
neste,100.0,87.0,33.0,60.0,166.0
nesten,30.0,26.0,18.0,26.0,77.0
nestformannen,0.0,1.0,1.0,0.0,0.0
nestleder,0.0,0.0,0.0,0.0,1.0
nesto,2.0,0.0,0.0,0.0,0.0
net,2.0,2.0,2.0,4.0,6.0
neter,0.0,0.0,0.0,0.0,2.0
netjative,2.0,0.0,0.0,0.0,0.0
nettavisen,0.0,0.0,0.0,0.0,1.0
netting,8.0,0.0,0.0,0.0,0.0
nettobudsjetter,2.0,0.0,0.0,0.0,0.0
nettopp,34.0,35.0,12.0,41.0,42.0
nettverk,0.0,0.0,0.0,0.0,8.0
neu.itiv,2.0,0.0,0.0,0.0,0.0
neuingen,2.0,0.0,0.0,0.0,0.0
nev,0.0,4.0,0.0,0.0,2.0
neve,0.0,0.0,0.0,0.0,2.0
nevne,2.0,6.0,0.0,6.0,4.0
nevnelse,0.0,0.0,0.0,0.0,2.0
nevner,6.0,2.0,0.0,1.0,5.0
nevnes,8.0,42.0,2.0,4.0,2.0
nevneverdig,2.0,0.0,2.0,0.0,0.0
nevneverdige,4.0,0.0,2.0,0.0,0.0
nevni,0.0,0.0,2.0,0.0,0.0
nevnle,0.0,0.0,0.0,0.0,2.0
nevnt,8.0,6.0,4.0,7.0,7.0
nevnte,7.0,15.0,6.0,3.0,3.0
nevrokirurg,0.0,2.0,0.0,0.0,0.0
nevrolog,2.0,0.0,0.0,0.0,0.0
nevrologisk,0.0,0.0,0.0,0.0,2.0
nevrologiske,2.0,0.0,0.0,2.0,10.0
new,0.0,0.0,2.0,0.0,0.0
newfoundlandsvalper,0.0,0.0,0.0,0.0,6.0
nfdU,0.0,0.0,0.0,2.0,0.0
nfi,0.0,2.0,0.0,0.0,0.0
nfir,0.0,0.0,0.0,2.0,0.0
nfli,2.0,0.0,0.0,0.0,0.0
nft,0.0,8.0,9.0,11.0,0.0
nftr,0.0,2.0,0.0,0.0,0.0
nføtt,2.0,0.0,0.0,0.0,0.0
ng,3.0,0.0,0.0,2.0,6.0
ngdon,2.0,0.0,0.0,0.0,0.0
ngen,0.0,0.0,0.0,6.0,1.0
ni,32.0,18.0,5.0,10.0,31.0
ni-,0.0,2.0,0.0,0.0,0.0
niAnedskiftet,0.0,0.0,0.0,2.0,0.0
niNyco,0.0,0.0,2.0,0.0,0.0
niOte,2.0,0.0,0.0,0.0,0.0
niPEft,0.0,2.0,0.0,0.0,0.0
nia,0.0,0.0,0.0,0.0,2.0
niagesykje,0.0,0.0,2.0,0.0,0.0
nian,6.0,0.0,0.0,0.0,0.0
niassevaksinering,2.0,0.0,0.0,0.0,0.0
nie,0.0,1.0,1.0,0.0,2.0
nied,5.0,1.0,0.0,0.0,0.0
nieget,2.0,0.0,0.0,0.0,0.0
niende,0.0,0.0,0.0,4.0,2.0
niendeklassingene,0.0,0.0,0.0,0.0,2.0
niendeklassinger,0.0,0.0,0.0,2.0,0.0
nier,11.0,10.0,8.0,4.0,5.0
nieriisinslrad,1.0,1.0,0.0,0.0,0.0
nies-,0.0,2.0,0.0,0.0,0.0
niese,2.0,0.0,0.0,0.0,0.0
niesibe,0.0,2.0,0.0,0.0,0.0
nifget,0.0,2.0,0.0,0.0,0.0
nifslingvr,0.0,2.0,0.0,0.0,0.0
niii,0.0,2.0,0.0,0.0,0.0
niikrober,0.0,0.0,0.0,0.0,2.0
nikkelallergi,0.0,0.0,0.0,0.0,2.0
nikking,0.0,0.0,0.0,2.0,0.0
nikotin,2.0,0.0,0.0,0.0,2.0
nikotin-,0.0,0.0,0.0,0.0,2.0
nikotinavhengighet,0.0,0.0,0.0,0.0,1.0
nikotinsprøyte,0.0,0.0,0.0,0.0,4.0
nikotinsuget,0.0,0.0,0.0,0.0,2.0
nikotiriavhenfswasjssirS,0.0,0.0,0.0,0.0,2.0
nil,2.0,0.0,0.0,0.0,0.0
nillioner,2.0,0.0,0.0,0.0,0.0
ninal-,2.0,0.0,0.0,0.0,0.0
ning,11.0,3.0,2.0,0.0,8.0
ning.S,0.0,0.0,0.0,0.0,2.0
ningcr,1.0,0.0,0.0,0.0,0.0
ningen,4.0,0.0,0.0,0.0,2.0
ninger,4.0,0.0,0.0,4.0,0.0
ningokk,0.0,0.0,0.0,1.0,1.0
ningokokk,0.0,0.0,0.0,0.0,2.0
ningokokksykdom,0.0,0.0,0.0,2.0,2.0
ningsfulle,2.0,0.0,0.0,0.0,0.0
ningsleder,0.0,0.0,0.0,0.0,4.0
ningslinjer,0.0,0.0,0.0,4.0,0.0
ningsmiljøene,0.0,0.0,0.0,0.0,2.0
ninu,0.0,0.0,2.0,0.0,0.0
niot,2.0,0.0,2.0,0.0,2.0
nipper,0.0,0.0,2.0,0.0,0.0
nir.g,0.0,0.0,2.0,0.0,0.0
nisse,2.0,0.0,0.0,0.0,0.0
nissen,0.0,0.0,0.0,0.0,2.0
nitt,0.0,0.0,0.0,0.0,2.0
nitti,0.0,2.0,0.0,0.0,6.0
nittifallet,0.0,0.0,0.0,0.0,1.0
niunnog,0.0,4.0,0.0,0.0,0.0
niversell,0.0,0.0,0.0,0.0,2.0
nivå,0.0,2.0,0.0,0.0,2.0
nivåer,0.0,0.0,0.0,0.0,2.0
nj,4.0,0.0,0.0,0.0,2.0
njbetkkene,2.0,0.0,0.0,0.0,0.0
njemme,2.0,0.0,0.0,0.0,0.0
njøpes,0.0,0.0,0.0,0.0,2.0
nkk,0.0,0.0,0.0,0.0,4.0
nkolc,2.0,0.0,0.0,0.0,0.0
nktiv,0.0,0.0,2.0,0.0,0.0
nlie,0.0,2.0,0.0,0.0,0.0
nllPTedp,2.0,0.0,0.0,0.0,0.0
nllergen-ekstrakt,0.0,0.0,2.0,0.0,0.0
nluksjonsenhet,0.0,0.0,0.0,0.0,2.0
nm,1.0,2.0,0.0,0.0,2.0
nn,4.0,2.0,0.0,2.0,6.0
nnAMMDAnin,0.0,0.0,0.0,0.0,2.0
nnOnS6,0.0,0.0,0.0,0.0,2.0
nndersokelser,2.0,0.0,0.0,0.0,0.0
nndre,0.0,0.0,2.0,0.0,0.0
nne,0.0,2.0,0.0,0.0,4.0
nnensteds,2.0,0.0,0.0,0.0,0.0
nnesker,0.0,0.0,0.0,0.0,2.0
nnllion,0.0,2.0,0.0,0.0,0.0
nnnebetennelse,0.0,0.0,0.0,0.0,2.0
nnnet,0.0,1.0,1.0,0.0,0.0
nnnnnlrl,0.0,0.0,0.0,0.0,2.0
nnrire,2.0,0.0,0.0,0.0,0.0
nnskap,0.0,0.0,0.0,0.0,2.0
nnskplia,0.0,0.0,0.0,0.0,2.0
nnvendelsestid,0.0,2.0,0.0,0.0,0.0
no,19.0,14.0,6.0,28.0,54.0
no-,2.0,0.0,0.0,0.0,2.0
no.,0.0,0.0,2.0,6.0,3.0
nobelprisen,0.0,0.0,0.0,0.0,2.0
nod,0.0,0.0,0.0,0.0,2.0
node,0.0,0.0,0.0,1.0,1.0
nodet,0.0,2.0,0.0,0.0,0.0
nodhjelp,0.0,0.0,0.0,0.0,1.0
nodig,1.0,1.0,0.0,0.0,0.0
nodsiilte,0.0,0.0,0.0,0.0,1.0
nodt,0.0,0.0,4.0,0.0,2.0
nodvenciig,2.0,0.0,0.0,0.0,0.0
nodvendic,2.0,0.0,0.0,0.0,0.0
nodvendig,2.0,6.0,6.0,0.0,0.0
nodvendige,2.0,4.0,0.0,0.0,0.0
nodvendigemengdei,0.0,0.0,2.0,0.0,0.0
nodvendigste,0.0,0.0,0.0,1.0,1.0
nodvendigvis,0.0,0.0,2.0,0.0,0.0
nodvrndig,2.0,0.0,0.0,0.0,0.0
noe,265.0,94.0,85.0,147.0,257.0
noei,0.0,0.0,2.0,0.0,0.0
noen,458.0,220.0,205.0,476.0,603.0
noenlunde,11.0,5.0,4.0,2.0,6.0
noensinne,6.0,4.0,2.0,14.0,4.0
noer,2.0,0.0,0.0,0.0,0.0
noeri,0.0,0.0,2.0,0.0,0.0
noi,0.0,0.0,0.0,4.0,0.0
noiske,0.0,0.0,2.0,0.0,0.0
nok,405.0,250.0,205.0,200.0,294.0
nokkelen,0.0,2.0,0.0,0.0,0.0
nokkelpersonale,0.0,0.0,0.0,2.0,0.0
noko,6.0,4.0,2.0,7.0,9.0
nokon,2.0,0.0,0.0,10.0,10.0
nokre,2.0,2.0,0.0,2.0,2.0
nokså,15.0,23.0,9.0,7.0,8.0
noktet,2.0,0.0,0.0,0.0,0.0
nol6e,2.0,0.0,0.0,0.0,0.0
noler,2.0,0.0,0.0,0.0,0.0
noli,0.0,1.0,1.0,0.0,0.0
nolkon,0.0,0.0,0.0,2.0,0.0
nom,2.0,2.0,0.0,0.0,0.0
nomadenes,0.0,0.0,0.0,0.0,1.0
nominasjonskomiteen,0.0,0.0,0.0,0.0,2.0
nominasjonslista,0.0,0.0,0.0,0.0,2.0
nominasjonsmøte,2.0,0.0,0.0,0.0,0.0
non,1.0,1.0,0.0,0.0,0.0
non-A,0.0,0.0,0.0,4.0,0.0
non-B,0.0,0.0,0.0,4.0,0.0
nop,2.0,0.0,0.0,0.0,0.0
nor,0.0,0.0,0.0,2.0,4.0
nor-,0.0,0.0,0.0,2.0,0.0
norBk,0.0,2.0,0.0,0.0,0.0
nord,0.0,2.0,2.0,2.0,2.0
nord-,0.0,2.0,0.0,0.0,0.0
nord-amerikanske,0.0,0.0,0.0,0.0,2.0
nord-trønderske,0.0,0.0,2.0,0.0,0.0
nordboere,0.0,0.0,0.0,0.0,4.0
nordiige,0.0,2.0,0.0,0.0,0.0
nordisk,0.0,0.0,4.0,0.0,0.0
nordiske,12.0,1.0,12.0,4.0,16.0
nordlandshest,0.0,0.0,0.0,1.0,1.0
nordlege,0.0,0.0,0.0,0.0,4.0
nordlendinger,0.0,0.0,0.0,0.0,2.0
nordlige,0.0,8.0,0.0,0.0,8.0
nordligste,0.0,24.0,0.0,0.0,2.0
nordmann,0.0,0.0,0.0,0.0,2.0
nordmannen,0.0,0.0,0.0,4.0,0.0
nordmenn,4.0,8.0,8.0,30.0,52.0
nordmennene,5.0,0.0,0.0,0.0,0.0
nordnorske,0.0,0.0,0.0,0.0,2.0
nordover,2.0,0.0,2.0,2.0,2.0
nordpå,0.0,2.0,0.0,0.0,0.0
nordtrønderske,0.0,0.0,0.0,1.0,1.0
nordøst,0.0,2.0,0.0,0.0,0.0
norgesmester,0.0,0.0,0.0,0.0,2.0
normal,0.0,0.0,0.0,3.0,3.0
normale,4.0,0.0,2.0,2.0,2.0
normalt,6.0,6.0,2.0,16.0,21.0
normonutvikling,0.0,0.0,0.0,0.0,2.0
normoppløsning,0.0,0.0,0.0,0.0,2.0
norn,3.0,1.0,0.0,2.0,2.0
nors,0.0,0.0,0.0,2.0,0.0
norsk,10.0,24.0,8.0,255.0,94.0
norsk-produsert,0.0,12.0,0.0,2.0,0.0
norsk-svenske,0.0,0.0,2.0,0.0,0.0
norsk-utviklet,0.0,0.0,0.0,0.0,2.0
norske,100.0,20.0,36.0,208.0,200.0
norskekysten,2.0,0.0,0.0,0.0,0.0
norsken,0.0,0.0,2.0,0.0,0.0
norsklæreren,0.0,0.0,0.0,0.0,2.0
norskprodusert,0.0,10.0,0.0,70.0,6.0
norskproduserte,0.0,0.0,0.0,6.0,2.0
norsktappet,0.0,0.0,0.0,2.0,0.0
norskutvikla,0.0,0.0,0.0,2.0,0.0
norskutviklede,0.0,0.0,0.0,2.0,0.0
norskutviklet,0.0,0.0,0.0,2.0,4.0
norsprodusert,0.0,0.0,0.0,2.0,0.0
noré,0.0,2.0,0.0,0.0,0.0
nostalgi,0.0,0.0,0.0,0.0,6.0
not,4.0,2.0,0.0,0.0,4.0
noterer,0.0,2.0,0.0,0.0,0.0
noteringer,1.0,1.0,0.0,0.0,0.0
notert,0.0,0.0,0.0,0.0,2.0
noterte,0.0,0.0,2.0,0.0,0.0
notstandsdyktig,0.0,0.0,0.0,0.0,2.0
notte-,0.0,0.0,0.0,0.0,2.0
nov.,0.0,0.0,0.0,1.0,9.0
novellefilm,0.0,0.0,0.0,4.0,0.0
novembc,0.0,0.0,2.0,0.0,0.0
november,21.0,11.0,24.0,41.0,114.0
november-desember,0.0,0.0,2.0,0.0,0.0
novemberkveld,2.0,0.0,0.0,0.0,0.0
novtraliseringen,2.0,0.0,0.0,0.0,0.0
noye,6.0,1.0,3.0,0.0,0.0
noyere,2.0,0.0,0.0,0.0,0.0
noytral,2.0,0.0,0.0,0.0,0.0
npril,2.0,0.0,0.0,0.0,0.0
nps,0.0,0.0,2.0,0.0,0.0
nr,2.0,2.0,2.0,0.0,4.0
nr.,15.0,5.0,3.0,7.0,26.0
